name,description,url
"SmartWool PhD Outdoor Socks, Mediumweight Crew","Versatile and comfortable, these socks provide breathability, moisture-wicking properties and medium cushioning to absorb impact on the trail.","https://www.llbean.com/llb/shop/113312?page=smartwool-phd-outdoor-socks-mediumweight-crew&bc=474-629&feat=629-gn1&csp=f"
"Men's Waterproof Katahdin Hiking Boots, Leather Mesh","Everything we love about the classic alpine hiker, in a leather-and-mesh style with a lighter feel and more versatile look that takes it far beyond the trail.","https://www.llbean.com/llb/shop/120270?page=men-s-waterproof-katahdin-hiking-boots-leather-mesh&bc=474-629&feat=629-gn1&csp=f&attrvalue_0=oakwood/brown"
"Men's Maine Hunting Shoes, 16""","With an extra 6 inches of premium leather, our original L.L.Bean Boots handle the weather like nothing else. Made in Maine since 1912.","https://www.llbean.com/llb/shop/35480?page=men-s-maine-hunting-shoes-16&bc=474-629&feat=629-gn1&csp=f&attrvalue_0=brown/brown"
"Men's Kangaroo Upland Hunter's Boots, Insulated","We read your reviews and listened to feedback from our own expert hunters to make our bestselling insulated upland hunting boots even better. They're now more comfortable, fit better than ever before and provide much better traction.","https://www.llbean.com/llb/shop/121863?page=men-s-kangaroo-upland-hunter-s-boots-insulated&bc=474-629&feat=629-gn1&csp=f&attrvalue_0=brown"
"Men's Vasque Talus Trek Waterproof Hiking Boots","These waterproof hiking boots for men are rugged enough for peak performance yet light and quick enough to keep feet from feeling weighed down.","https://www.llbean.com/llb/shop/89822?page=men-s-vasque-talus-trek-waterproof-hiking-boots&bc=474-629&feat=629-gn1&csp=f&attrvalue_0=slate%20brown/chili%20pepper"
"Men's Maine Hunting Shoes, 10""","Featuring the moccasin-like feel that L.L.'s original hunting shoes had in the woods, our legendary Maine-made boots have the comfort and protection you need – whether you're bird hunting on a muddy tote road or walking the dog on a slushy sidewalk.","https://www.llbean.com/llb/shop/33171?page=men-s-maine-hunting-shoes-10&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=brown/brown"
"Commando Sweater, Henley","Inspired by those worn by the British S.A.S. Commando Regiments in World War II, this sweater offers a neat, trim appearance while allowing for maximum flexibility and warmth.","https://www.llbean.com/llb/shop/43323?page=commando-sweater-henley&bc=29-507929-507932&feat=507932-gn1&csp=f"
"Men's Darn Tough Katahdin Micro Crew Sock","Featuring our classic Katahdin logo, these Darn Tough socks are made right here in New England and are packed with all the natural benefits of merino wool.","https://www.llbean.com/llb/shop/121729?page=men-s-darn-tough-katahdin-micro-crew-sock&bc=474-629&feat=629-gn1&csp=f&attrvalue_0=katahdin%20logo"
"Men's Maine Hunting Shoes, 12""","","https://www.llbean.com/llb/shop/35482?page=men-s-maine-hunting-shoes-12&bc=474-629&feat=629-gn1&csp=f&attrvalue_0=brown/brown"
"MIF&W Tee, Long-Sleeve White-Tailed Deer","The soft Maine fisheries and wildlife long-sleeve deer shirt is sure to be your favorite for its easy fit, special embroidery of the MIF&W logo and a Maine white-tailed deer, and its support of a good cause.","https://www.llbean.com/llb/shop/77623?page=mif-w-tee-long-sleeve-white-tailed-deer&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=green"
"Men's Lacrosse Alphaburly Pro Boots, 18""","With new features and an improved design, these classic LaCrosse men’s rubber hunting boots provide even better protection against the elements. The rubber outer and neoprene lining form the perfect combination of comfort and scent-free performance.","https://www.llbean.com/llb/shop/118855?page=men-s-lacrosse-alphaburly-pro-boots-18&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=forest%20green"
"Maine Inland Fisheries and Wildlife Baseball Cap, Moose","A portion of the sale of our Maine Fisheries and Wildlife moose hat helps protect threatened native species.","https://www.llbean.com/llb/shop/77563?page=men-s-mif-w-baseball-cap-moose&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_1=one%20size%20fits%20all&attrvalue_0=silver%20gray"
"Men's Maine Hunting Shoes, 16""","With an extra 6 inches of premium leather, our original L.L.Bean Boots handle the weather like nothing else. Made in Maine since 1912.","https://www.llbean.com/llb/shop/35480?page=men-s-maine-hunting-shoes-16&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=brown/brown"
"Ridge Runner Storm Hunting Pants, Camo","If you get out no matter the weather, these are the camo rain pants for you. They provide total protection from rain, wind and snow in a lightweight, durable package.","https://www.llbean.com/llb/shop/117821?page=ridge-runner-storm-hunting-pants-camo&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=mossy%20oak%20country"
"Men's Maine Hunting Shoes, 12""","","https://www.llbean.com/llb/shop/35482?page=men-s-maine-hunting-shoes-12&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=brown/brown"
"Women's Northwoods Jacket","This quiet hunting jacket is designed specifically for women. It features a flattering feminine cut and soft, water- and wind-resistant fleece.","https://www.llbean.com/llb/shop/111749?page=women-s-northwoods-jacket&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=hunter%20orange"
"Precision-Fit Cotton Poplin Field Pants","Tracking animals takes skill, patience and the right gear, which is why our men’s cotton field pants are flexible, tough and well designed to keep you dry and free to move in the field.","https://www.llbean.com/llb/shop/73891?page=precision-fit-cotton-poplin-field-pants&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=sandstone/dark%20mushroom"
"Ridge Runner Technical Hunting Gloves","Designed for the demanding hunter, these camo hunting gloves are thin enough for rifle or bowhunting, yet are wind and water resistant to keep you comfortable on chilly days. Touchscreen forefinger and thumb let you operate your phone or GPS.","https://www.llbean.com/llb/shop/117859?page=ridge-runner-technical-hunting-gloves&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=mossy%20oak%20country"
"Men's Small Batch L.L.Bean Boots, 8""","Following in the footsteps of our original Maine-made duck boots – a collectible, colorful small-batch edition.","https://www.llbean.com/llb/shop/120918?page=men-s-small-batch-l-l-bean-boots-8&bc=474-629&feat=629-gn1&csp=f&attrvalue_0=colonial%20red/navy/white"
"Men's Small Batch L.L.Bean Boots, 8"" Bison","An L.L.Bean Boot like no other – expertly crafted in soft, supple bison leather with a distinctive red brick sole – straight from our archives.","https://www.llbean.com/llb/shop/120920?page=men-s-small-batch-l-l-bean-boots-8-bison&bc=474-629&feat=629-gn1&csp=f&attrvalue_0=dark%20brown/brick%20red"
"Men's Lacrosse Insulated Alphaburly Pro Boots, 18""","Superwarm, scent free and waterproof, these durable insulated hunting boots are the perfect choice for hunting in tough conditions. 1000 grams of premium Thinsulate Ultra Insulation will fend off the cold during mornings in the tree stand.","https://www.llbean.com/llb/shop/118856?page=men-s-lacrosse-insulated-alphaburly-pro-boots-18&bc=474-629&feat=629-gn1&csp=f&attrvalue_0=mossy%20oak%20country"
"Women's Maine Hunting Shoes, 10"" Gore-Tex/Thinsulate","The original L.L.Bean Boot, made in Maine since 1912. Now with even more protection from cold, wet weather, with the addition of a waterproof Gore-Tex liner and warm Thinsulate insulation.","https://www.llbean.com/llb/shop/85611?page=women-s-maine-hunting-shoes-10-gore-tex-thinsulate&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=brown/brown"
"Men's Technical Kangaroo Upland Boots with Boa Closure","We think you'll find these innovative Men’s technical kangaroo leather boots to be the most comfortable and durable upland boots on the market.","https://www.llbean.com/llb/shop/78206?page=men-s-technical-kangaroo-upland-boots-with-boa-closure&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=brown"
"Men's Double L® Upland Hunter's Vest, Nylon","We updated the classic Pa’tridge to make our nylon upland hunting vest, with breathable, water-repellent and snag-resistant fabric and redesigned pocketing to better organize your hunt.","https://www.llbean.com/llb/shop/87378?page=men-s-double-l-upland-hunter-s-vest-nylon&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=dark%20khaki/hunter%20orange"
"Maine Inland Fisheries and Wildlife Tee, Moose","The supremely comfortable Maine fisheries and wildlife short-sleeve moose shirt features a special embroidery of the Maine moose to commemorate that a portion of each sale will be donated to Maine Department of Inland Fisheries and Wildlife.","https://www.llbean.com/llb/shop/77536?page=maine-inland-fisheries-and-wildlife-tee-moose&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=red"
"Women's Ridge Runner Soft-Shell Jacket, Camo","This full-season women's hunting jacket provides exceptional temperature versatility and comfort. It's warm enough to be worn alone in cold weather and can be used as a toasty layer when the mercury really dips.","https://www.llbean.com/llb/shop/117820?page=women-s-ridge-runner-soft-shell-jacket-camo&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=mossy%20oak%20country"
"Kids' Small Batch L.L.Bean Boots","After 105 years of perfecting the original, we're rolling out one-of-a-kind small batch editions of the L.L.Bean Boot – in limited-edition colors and sizes just for kids. Always handcrafted in Maine, one pair at a time.","https://www.llbean.com/llb/shop/120357?page=kids-small-batch-l-l-bean-boots&bc=474-631&feat=631-gn1&csp=f&attrvalue_0=colonial%20red/navy/white"
"Men's Ridge Runner Rubber Camo Hunting Boots","Warm, waterproof, odor fighting, durable, ultracomfortable and with great traction, these insulated rubber hunting boots stand out from any other rubber boots on the market. They're also lighter than most rubber boots.","https://www.llbean.com/llb/shop/117937?page=men-s-ridge-runner-rubber-camo-hunting-boots&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=mossy%20oak%20country"
"Toddlers' Baby Bogs Boots, Classic Dino","Our Baby Bogs set the standard in toddlers’ handle boots, trusted by parents everywhere to keep little toes warm, dry and cozy.","https://www.llbean.com/llb/shop/118942?page=toddlers-baby-bogs-boots-classic-dino&bc=474-631&feat=631-gn1&csp=f&attrvalue_0=dark%20gray%20multi"
"Toddlers' Snow Treads Boots","Our Snow Treads prove that well-insulated, waterproof, easy on/easy off toddler snow boots don’t have to come at a premium price.","https://www.llbean.com/llb/shop/57010?page=toddlers-snow-treads-boots&bc=474-631&feat=631-gn1&csp=f"
"Maine Inland Fisheries and Wildlife Tee, White-Tailed Deer","Preserving Maine’s natural resources is important to L.L. Bean, which is why we are proud to present the slightly fitted Maine fisheries and wildlife short-sleeve deer shirt, featuring beautiful embroidery of the Maine white-tailed deer.","https://www.llbean.com/llb/shop/77612?page=maine-inland-fisheries-and-wildlife-tee-white-tailed-deer&bc=29-507929-507932&feat=507932-gn1&csp=f&attrvalue_0=green"
"Kids' Bogs Arcata Wool Stripe Boots","Waterproof, insulated, odor resistant – with a comfort rating down to -40°F – these cute, cozy kids' boots are ready for winter adventures ahead.","https://www.llbean.com/llb/shop/121353?page=kids-bogs-arcata-wool-stripe-boots&bc=474-631&feat=631-gn1&csp=f"
"Kids' Bogs Boots, Classic Camo","These weatherproof boots made by Bogs have all the great features as mom's and dad's Bogs. Multilayer construction with excellent insulation is guaranteed to protect young explorers' feet while catching frogs and stalking crickets.","https://www.llbean.com/llb/shop/113747?page=kids-bogs-boots-classic-camo&bc=474-631&feat=631-gn1&csp=f&attrvalue_0=black%20multi"
"Kids' Snow Sneakers","Kids get the protection of snow boots with the sporty look of hikers with these warm, waterproof kicks, loved by grown-ups for years, and now in an adventure-ready kids' style.","https://www.llbean.com/llb/shop/111679?page=kids-snow-sneakers&bc=474-631&feat=631-gn1&csp=f"
"Toddlers' Baby Bogs Boots, Classic Owls","Our Baby Bogs are trusted by parents everywhere to keep little toes warm, dry, cozy, and looking irresistibly cute.","https://www.llbean.com/llb/shop/118945?page=toddlers-baby-bogs-boots-classic-owls&bc=474-631&feat=631-gn1&csp=f&attrvalue_0=blue%20multi"
"Kids' L.L.Bean Wellies","Made to the same high quality standards as their adult counterparts, these traditional English-style kids' Wellies are crafted of rugged, pliable rubber to provide years of waterproof wear.","https://www.llbean.com/llb/shop/58995?page=kids-l-l-bean-wellies&bc=474-631&feat=631-gn1&csp=f&attrvalue_0=deepest%20blue"
"Kids' SmartWool Hiking Socks, Stripe Two-Pack","Our warmest kids’ wool socks are knit with premium itch-free, machine-washable merino wool that naturally wicks away moisture for dry and happy feet while the woven-in nylon keeps socks from sagging.","https://www.llbean.com/llb/shop/88942?page=kids-smartwool-hiking-socks-stripe-two-pack&bc=474-631&feat=631-gn1&csp=f&attrvalue_0=charcoal+loden"
"Kids' Snow Tread Boots","Our best-value waterproof winter boots.","https://www.llbean.com/llb/shop/83772?page=kids-snow-tread-boots&bc=474-631&feat=631-gn1&csp=f"
"Kids' L.L.Bean Snow Boots","A cold-weather classic that offers protection for all conditions.","https://www.llbean.com/llb/shop/90082?page=kids-l-l-bean-snow-boots&bc=474-631&feat=631-gn1&csp=f"
"Kids' Wicked Good Lodge Boots","The comfort of their favorite slippers in a stylish, water-resistant Kids' shearling boot.","https://www.llbean.com/llb/shop/117983?page=kids-wicked-good-lodge-boots&bc=474-631&feat=631-gn1&csp=f&attrvalue_0=brown"
"Kids' New Balance Arishi V2 Sneakers","Light, comfy and classic, these kids' New Balance sneakers also feature an engineered mesh upper for superior breathability – so feet stay cool and dry mile after mile.","https://www.llbean.com/llb/shop/122451?page=kids-new-balance-arishi-v2-sneakers&bc=474-631&feat=631-gn1&csp=f&attrvalue_0=light%20cobalt%20blue/air"
"Kids' Blaze Knit High Tops","Super cool and stylish, these knit high tops are a must have. Kids love the look of these lightweight knit sneakers as much as the comfortable, snappy feel they bring to every step.","https://www.llbean.com/llb/shop/118289?page=kids-blaze-knit-high-tops&bc=474-631&feat=631-gn1&csp=f"
